yr,sex,FirstForename,number,rank,position
2000,B,Anders,1,720,  720=
2000,B,Anderson,1,720,  720=
2000,B,Andrei,1,720,  720=
2000,B,Andrew-Lazarus,1,720,  720=
2000,B,Andrius,1,720,  720=
2000,B,Angelo,1,720,  720=
2000,B,Anish,1,720,  720=
2000,B,Anoop,1,720,  720=
2000,B,Ansgar,1,720,  720=
2000,B,Antoin,1,720,  720=
2000,B,Antone,1,720,  720=
2000,B,Anurudh,1,720,  720=
2000,B,Aodan,1,720,  720=
2000,B,Aonghas,1,720,  720=
2000,B,Araf,1,720,  720=
2000,B,Arden,1,720,  720=
2000,B,Ari,1,720,  720=
2000,B,Ariyel,1,720,  720=
2000,B,Arjan,1,720,  720=
2000,B,Arlo,1,720,  720=
2000,B,Arn,1,720,  720=
2000,B,Arras,1,720,  720=
2000,B,Arric,1,720,  720=
2000,B,Arrin,1,720,  720=
2000,B,Arrun,1,720,  720=
2000,B,Arry,1,720,  720=
2000,B,Arryn,1,720,  720=
2000,B,Arvin,1,720,  720=
2000,B,Aryk,1,720,  720=
2000,B,Asad,1,720,  720=
2000,B,Asfandyar,1,720,  720=
2000,B,Asher,1,720,  720=
2000,B,Assad,1,720,  720=
2000,B,Aston,1,720,  720=
2000,B,Ateeq,1,720,  720=
2000,B,Atif,1,720,  720=
2000,B,Audun,1,720,  720=
2000,B,Augustus,1,720,  720=
2000,B,Aulay,1,720,  720=
2000,B,Aurvinder,1,720,  720=
2000,B,Ausaid,1,720,  720=
2000,B,Austen,1,720,  720=
2000,B,Aydan,1,720,  720=
2000,B,Aydin,1,720,  720=
2000,B,Ayrton,1,720,  720=
2000,B,Azhan,1,720,  720=
2000,B,Baily,1,720,  720=
2000,B,Balaal,1,720,  720=
2000,B,Balfour,1,720,  720=
2000,B,Balreiss,1,720,  720=
2000,B,Bari,1,720,  720=
2000,B,Barkaat,1,720,  720=
2000,B,Barry-John,1,720,  720=
2000,B,Bartholomew,1,720,  720=
2000,B,Bassam,1,720,  720=
2000,B,Baylee,1,720,  720=
2000,B,Bein,1,720,  720=
2000,B,Benn,1,720,  720=
2000,B,Benyamin,1,720,  720=
2000,B,Berkan,1,720,  720=
2000,B,Bert,1,720,  720=
2000,B,Bevan,1,720,  720=
2000,B,Bevin,1,720,  720=
2000,B,Bilaal,1,720,  720=
2000,B,Blue,1,720,  720=
2000,B,Boaz,1,720,  720=
2000,B,Bobbi,1,720,  720=
2000,B,Boston,1,720,  720=
2000,B,Bowen,1,720,  720=
2000,B,Bradd,1,720,  720=
2000,B,Bradford,1,720,  720=
2000,B,Bradi,1,720,  720=
2000,B,Brady,1,720,  720=
2000,B,Braeden,1,720,  720=
2000,B,Braiden,1,720,  720=
2000,B,Branden,1,720,  720=
2000,B,Brandin,1,720,  720=
2000,B,Brannan,1,720,  720=
2000,B,Brannon,1,720,  720=
2000,B,Branon,1,720,  720=
2000,B,Brayden,1,720,  720=
2000,B,Breck,1,720,  720=
2000,B,Bremen,1,720,  720=
2000,B,Brenainn,1,720,  720=
2000,B,Brent,1,720,  720=
2000,B,Brodey,1,720,  720=
2000,B,Brody,1,720,  720=
2000,B,Brydon,1,720,  720=
2000,B,Brys,1,720,  720=
2000,B,Bryson,1,720,  720=
2000,B,Cabhan,1,720,  720=
2000,B,Caelan,1,720,  720=
2000,B,Caelin,1,720,  720=
2000,B,Cahal,1,720,  720=
2000,B,Cai,1,720,  720=
2000,B,Caib,1,720,  720=
2000,B,Caidhn,1,720,  720=
2000,B,Caie,1,720,  720=
2000,B,Cailan,1,720,  720=
2000,B,Cailin,1,720,  720=
2000,B,Cailum,1,720,  720=
2000,B,Caithan,1,720,  720=
2000,B,Calam,1,720,  720=
2000,B,Callam,1,720,  720=
2000,B,Callin,1,720,  720=
2000,B,Callyn,1,720,  720=
2000,B,Calumn,1,720,  720=
2000,B,Cambell,1,720,  720=
2000,B,Camerron,1,720,  720=
2000,B,Camran,1,720,  720=
2000,B,Camsron,1,720,  720=
2000,B,Caolan,1,720,  720=
2000,B,Carl,1,720,  720=
2000,B,Carrick,1,720,  720=
2000,B,Carrig,1,720,  720=
2000,B,Carson,1,720,  720=
2000,B,Cathal,1,720,  720=
2000,B,Cavin,1,720,  720=
2000,B,Cayden,1,720,  720=
2000,B,Ceejay,1,720,  720=
2000,B,Ceeran,1,720,  720=
2000,B,Ceinan,1,720,  720=
2000,B,Cemo,1,720,  720=
2000,B,Cessan,1,720,  720=
2000,B,Chad,1,720,  720=
2000,B,Chae,1,720,  720=
2000,B,Chanbir,1,720,  720=
2000,B,Charley,1,720,  720=
2000,B,Charli,1,720,  720=
2000,B,Chaudary,1,720,  720=
2000,B,Chaudhary,1,720,  720=
2000,B,Chay,1,720,  720=
2000,B,Che,1,720,  720=
2000,B,Chi,1,720,  720=
2000,B,Chian,1,720,  720=
2000,B,Chisolm,1,720,  720=
2000,B,Christ,1,720,  720=
2000,B,Christna,1,720,  720=
2000,B,Chung,1,720,  720=
2000,B,Cieren,1,720,  720=
2000,B,Cieron,1,720,  720=
2000,B,Cillian,1,720,  720=
2000,B,Cir,1,720,  720=
2000,B,Clay,1,720,  720=
2000,B,Clayton,1,720,  720=
2000,B,Clyde,1,720,  720=
2000,B,Coinneach,1,720,  720=
2000,B,Coire,1,720,  720=
2000,B,Colby,1,720,  720=
2000,B,Colewyn,1,720,  720=
2000,B,Colt,1,720,  720=
2000,B,Colum,1,720,  720=
2000,B,Conaire,1,720,  720=
2000,B,Coner,1,720,  720=
2000,B,Conn,1,720,  720=
2000,B,Conna,1,720,  720=
2000,B,Connall,1,720,  720=
2000,B,Connan,1,720,  720=
2000,B,Connol,1,720,  720=
2000,B,Connolly,1,720,  720=
2000,B,Connor-Reece,1,720,  720=
2000,B,Constantino,1,720,  720=
2000,B,Corann,1,720,  720=
2000,B,Corbin,1,720,  720=
2000,B,Corin,1,720,  720=
2000,B,Corri,1,720,  720=
2000,B,Corry,1,720,  720=
2000,B,Cosmo,1,720,  720=
2000,B,Craig-Lewis,1,720,  720=
2000,B,Cullen,1,720,  720=
2000,B,Cyan,1,720,  720=
2000,B,Cyrus,1,720,  720=
2000,B,Daanyaal,1,720,  720=
2000,B,Dagan,1,720,  720=
2000,B,Dakota,1,720,  720=
2000,B,Dallas,1,720,  720=
2000,B,Dallin,1,720,  720=
2000,B,Dalton,1,720,  720=
2000,B,Dani,1,720,  720=
2000,B,Danial,1,720,  720=
2000,B,Danyaal,1,720,  720=
2000,B,Danyal,1,720,  720=
2000,B,Darcy,1,720,  720=
2000,B,Dardan,1,720,  720=
2000,B,Daren,1,720,  720=
2000,B,Darien,1,720,  720=
2000,B,Darin,1,720,  720=
2000,B,Dariusz,1,720,  720=
2000,B,Darran,1,720,  720=
2000,B,Darrell,1,720,  720=
2000,B,Darrin,1,720,  720=
2000,B,Darrius,1,720,  720=
2000,B,Darwin,1,720,  720=
2000,B,Daryll,1,720,  720=
2000,B,Daryn,1,720,  720=
2000,B,Daulton,1,720,  720=
2000,B,Dave,1,720,  720=
2000,B,David-George,1,720,  720=
2000,B,David-James,1,720,  720=
2000,B,David-Jordan,1,720,  720=
2000,B,Davie,1,720,  720=
2000,B,Davinder,1,720,  720=
2000,B,Dax,1,720,  720=
2000,B,Dechlan,1,720,  720=
2000,B,Declain,1,720,  720=
2000,B,Dee,1,720,  720=
2000,B,Deklen,1,720,  720=
2000,B,Deklyn,1,720,  720=
2000,B,Denim,1,720,  720=
2000,B,Denis,1,720,  720=
2000,B,Denny,1,720,  720=
2000,B,Deri,1,720,  720=
2000,B,Derick,1,720,  720=
2000,B,Deroin,1,720,  720=
2000,B,Derran,1,720,  720=
2000,B,Derren,1,720,  720=
2000,B,Derrick,1,720,  720=
2000,B,Derrin,1,720,  720=
2000,B,Derryn,1,720,  720=
2000,B,Deryn,1,720,  720=
2000,B,Devan,1,720,  720=
2000,B,Deveron-Jer,1,720,  720=
2000,B,Devlan,1,720,  720=
2000,B,Dhee,1,720,  720=
2000,B,Diarmid,1,720,  720=
2000,B,Dien,1,720,  720=
2000,B,Dilan,1,720,  720=
2000,B,Dillshair,1,720,  720=
2000,B,Dino,1,720,  720=
2000,B,Dobry,1,720,  720=
2000,B,Dominick,1,720,  720=
2000,B,Donan,1,720,  720=
2000,B,Dougan,1,720,  720=
2000,B,Dov,1,720,  720=
2000,B,Dre,1,720,  720=
2000,B,Dylan-James,1,720,  720=
2000,B,Dylin,1,720,  720=
2000,B,Dyllon,1,720,  720=
2000,B,Dyrial,1,720,  720=
2000,B,Eashan,1,720,  720=
2000,B,Eathan,1,720,  720=
2000,B,Eben,1,720,  720=
2000,B,Eddie,1,720,  720=
2000,B,Edin,1,720,  720=
2000,B,Eduardo,1,720,  720=
2000,B,Eesa,1,720,  720=
2000,B,Ehren,1,720,  720=
2000,B,Ehsen,1,720,  720=
2000,B,Eigo,1,720,  720=
2000,B,Eimhin,1,720,  720=
2000,B,Eli,1,720,  720=
2000,B,Elias,1,720,  720=
2000,B,Eliezer,1,720,  720=
2000,B,Eliun,1,720,  720=
2000,B,Elson,1,720,  720=
2000,B,Elwyn,1,720,  720=
2000,B,Emil,1,720,  720=
2000,B,Emile,1,720,  720=
2000,B,Emilio-Jose,1,720,  720=
2000,B,Emir,1,720,  720=
2000,B,Emmett,1,720,  720=
2000,B,Endrit,1,720,  720=
2000,B,Enhao,1,720,  720=
2000,B,Enrico,1,720,  720=
2000,B,Enrique,1,720,  720=
2000,B,Eoghann,1,720,  720=
2000,B,Erin,1,720,  720=
2000,B,Erjun,1,720,  720=
2000,B,Erkan,1,720,  720=
2000,B,Erland,1,720,  720=
2000,B,Erlend,1,720,  720=
2000,B,Esam-Eldean,1,720,  720=
2000,B,Esau,1,720,  720=
2000,B,Esmael,1,720,  720=
2000,B,Ethian,1,720,  720=
2000,B,Evander,1,720,  720=
2000,B,Eyden,1,720,  720=
2000,B,Ezinwa,1,720,  720=
2000,B,Ezra,1,720,  720=
2000,B,Fabian,1,720,  720=
2000,B,Fahad,1,720,  720=
2000,B,Faheem,1,720,  720=
2000,B,Fahim,1,720,  720=
2000,B,Fai,1,720,  720=
2000,B,Faisal,1,720,  720=
2000,B,Faiz,1,720,  720=
2000,B,Faraj,1,720,  720=
2000,B,Farhaan,1,720,  720=
2000,B,Farhad,1,720,  720=
2000,B,Fayz,1,720,  720=
2000,B,Feargal,1,720,  720=
2000,B,Fennick,1,720,  720=
2000,B,Ferdinand,1,720,  720=
2000,B,Fezan,1,720,  720=
2000,B,Fiazaan,1,720,  720=
2000,B,Finan,1,720,  720=
2000,B,Finbar,1,720,  720=
2000,B,Fingal,1,720,  720=
2000,B,Finlidh,1,720,  720=
2000,B,Finnegan,1,720,  720=
2000,B,Finnlay,1,720,  720=
2000,B,Fintan,1,720,  720=
2000,B,Fiontan,1,720,  720=
2000,B,Firoz,1,720,  720=
2000,B,Fletcher,1,720,  720=
2000,B,Frazier,1,720,  720=
2000,B,Fred,1,720,  720=
2000,B,Freddie,1,720,  720=
2000,B,Fredrik,1,720,  720=
2000,B,Fyfe,1,720,  720=
2000,B,Fynnlay,1,720,  720=
2000,B,Gabriele,1,720,  720=
2000,B,Galen,1,720,  720=
2000,B,Garie,1,720,  720=
2000,B,Garrett,1,720,  720=
2000,B,Gavan,1,720,  720=
2000,B,Gaven,1,720,  720=
2000,B,Geoffrey,1,720,  720=
2000,B,Geordie,1,720,  720=
2000,B,Georgios,1,720,  720=
2000,B,Giacomo,1,720,  720=
2000,B,Gian,1,720,  720=
2000,B,Gianmarco,1,720,  720=
2000,B,Gianni,1,720,  720=
2000,B,Giano,1,720,  720=
2000,B,Gillan,1,720,  720=
2000,B,Glyn,1,720,  720=
2000,B,Gonzalo,1,720,  720=
2000,B,Gordian,1,720,  720=
2000,B,Griff,1,720,  720=
2000,B,Griffin,1,720,  720=
2000,B,Griffith,1,720,  720=
2000,B,Gruffydd,1,720,  720=
2000,B,Guan-An,1,720,  720=
2000,B,Guenther,1,720,  720=
2000,B,Guiseppe,1,720,  720=
2000,B,Gurbagh,1,720,  720=
2000,B,Gurdattpal,1,720,  720=
2000,B,Gurdeep,1,720,  720=
2000,B,Gurjit,1,720,  720=
2000,B,Gurjugpreet,1,720,  720=
2000,B,Gurmunpreet,1,720,  720=
2000,B,Gursajan,1,720,  720=
2000,B,Gursanjit,1,720,  720=
2000,B,Gurvijay,1,720,  720=
2000,B,Gwyn,1,720,  720=
2000,B,Gyan,1,720,  720=
2000,B,Hadden,1,720,  720=
2000,B,Hadi,1,720,  720=
2000,B,Haiden,1,720,  720=
2000,B,Haig,1,720,  720=
2000,B,Hal,1,720,  720=
2000,B,Haldane,1,720,  720=
2000,B,Hamaad,1,720,  720=
2000,B,Hamas,1,720,  720=
2000,B,Hammaad,1,720,  720=
2000,B,Hani,1,720,  720=
2000,B,Hanif,1,720,  720=
2000,B,Hannan,1,720,  720=
2000,B,Hanru,1,720,  720=
2000,B,Hao,1,720,  720=
2000,B,Harald,1,720,  720=
2000,B,Hardie,1,720,  720=
2000,B,Hardy,1,720,  720=
2000,B,Harkaran,1,720,  720=
2000,B,Harman,1,720,  720=
2000,B,Hasanain,1,720,  720=
2000,B,Hassam,1,720,  720=
2000,B,Hedar,1,720,  720=
2000,B,Hendry,1,720,  720=
2000,B,Hew,1,720,  720=
2000,B,Ho,1,720,  720=
2000,B,Hogan,1,720,  720=
2000,B,Hrithik,1,720,  720=
2000,B,Hume,1,720,  720=
2000,B,Humzah,1,720,  720=
2000,B,Hunain,1,720,  720=
2000,B,Hunter,1,720,  720=
2000,B,Hussain,1,720,  720=
2000,B,Hussam,1,720,  720=
2000,B,Hussnain,1,720,  720=
2000,B,Ibraheem,1,720,  720=
2000,B,Ibrar,1,720,  720=
2000,B,Idrees,1,720,  720=
2000,B,Idris,1,720,  720=
2000,B,Ifan,1,720,  720=
2000,B,Ifechi,1,720,  720=
2000,B,Igor,1,720,  720=
2000,B,Ihsan,1,720,  720=
2000,B,Ihtesham,1,720,  720=
2000,B,Ilies,1,720,  720=
2000,B,Imaad,1,720,  720=
2000,B,Imran,1,720,  720=
2000,B,Iqbal,1,720,  720=
2000,B,Irtazah,1,720,  720=
2000,B,Irvine,1,720,  720=
2000,B,Irwin,1,720,  720=
2000,B,Is-Haaq,1,720,  720=
2000,B,Isa,1,720,  720=
2000,B,Isaak,1,720,  720=
2000,B,Ishan,1,720,  720=
2000,B,Ishaq,1,720,  720=
2000,B,Ishka,1,720,  720=
2000,B,Ismaeel,1,720,  720=
2000,B,Ismail,1,720,  720=
2000,B,Ivo,1,720,  720=
2000,B,Iwan,1,720,  720=
2000,B,Izaac,1,720,  720=
2000,B,Izaak,1,720,  720=
2000,B,Jaarad,1,720,  720=
2000,B,Jackie,1,720,  720=
2000,B,Jacque,1,720,  720=
2000,B,Jaeden,1,720,  720=
2000,B,Jagpal,1,720,  720=
2000,B,Jagraj,1,720,  720=
2000,B,Jahangeer,1,720,  720=
2000,B,Jahrred,1,720,  720=
2000,B,Jaiden,1,720,  720=
2000,B,Jaimes,1,720,  720=
2000,B,Jaimey,1,720,  720=
2000,B,Jaims,1,720,  720=
2000,B,Jake-James,1,720,  720=
2000,B,James-Henry,1,720,  720=
2000,B,James-Jordon,1,720,  720=
2000,B,James-Lachlan,1,720,  720=
2000,B,Jamie-Lee,1,720,  720=
2000,B,Jamieson,1,720,  720=
2000,B,Jansen,1,720,  720=
2000,B,Jarad,1,720,  720=
2000,B,Jardyn,1,720,  720=
2000,B,Jareth,1,720,  720=
2000,B,Jarno,1,720,  720=
2000,B,Jarrad,1,720,  720=
2000,B,Jarrid,1,720,  720=
2000,B,Jarron,1,720,  720=
2000,B,Jaryd,1,720,  720=
2000,B,Jaskaran,1,720,  720=
2000,B,Jaspreet,1,720,  720=
2000,B,Jatinder,1,720,  720=
2000,B,Javad,1,720,  720=
2000,B,Javed,1,720,  720=
2000,B,Jawad,1,720,  720=
2000,B,Jaxon,1,720,  720=
2000,B,Jay-Ger,1,720,  720=
2000,B,Jay-Henri,1,720,  720=
2000,B,Jaydon,1,720,  720=
2000,B,Jaydyn,1,720,  720=
2000,B,Jayzen,1,720,  720=
2000,B,Jazai,1,720,  720=
2000,B,Jazib,1,720,  720=
2000,B,Jean,1,720,  720=
2000,B,Jean-Luc,1,720,  720=
2000,B,Jeff,1,720,  720=
2000,B,Jeffrey,1,720,  720=
2000,B,Jehad,1,720,  720=
2000,B,Jen-Hua,1,720,  720=
2000,B,Jensen,1,720,  720=
2000,B,Jesse,1,720,  720=
2000,B,Jethro,1,720,  720=
2000,B,Jevin,1,720,  720=
2000,B,Jevon,1,720,  720=
2000,B,Ji,1,720,  720=
2000,B,Jim,1,720,  720=
2000,B,Jimi,1,720,  720=
2000,B,Jo,1,720,  720=
2000,B,Joaquin,1,720,  720=
2000,B,Jocelyn,1,720,  720=
2000,B,Jock,1,720,  720=
2000,B,Joedy,1,720,  720=
2000,B,Joesef,1,720,  720=
2000,B,Joeseph,1,720,  720=
2000,B,Johann,1,720,  720=
2000,B,John-Andrew,1,720,  720=
2000,B,John-Luke,1,720,  720=
2000,B,John-Michael,1,720,  720=
2000,B,John-Ross,1,720,  720=
2000,B,Johnston,1,720,  720=
2000,B,Jon-Ross,1,720,  720=
2000,B,Jon-Taylor,1,720,  720=
2000,B,Jonjay,1,720,  720=
2000,B,Jono,1,720,  720=
2000,B,Jonty,1,720,  720=
2000,B,Jordan-Ross,1,720,  720=
2000,B,Jordan-William,1,720,  720=
2000,B,Jordi,1,720,  720=
2000,B,Jorin,1,720,  720=
2000,B,Joris,1,720,  720=
2000,B,Jorren,1,720,  720=
2000,B,Jory,1,720,  720=
2000,B,Jose,1,720,  720=
2000,B,Joseff,1,720,  720=
2000,B,Juan,1,720,  720=
2000,B,Jules,1,720,  720=
2000,B,Julien,1,720,  720=
2000,B,Julios,1,720,  720=
2000,B,Jussi,1,720,  720=
2000,B,Kaan,1,720,  720=
2000,B,Kaare,1,720,  720=
2000,B,Kabeer,1,720,  720=
2000,B,Kadan,1,720,  720=
2000,B,Kade,1,720,  720=
2000,B,Kael,1,720,  720=
2000,B,Kaelan,1,720,  720=
2000,B,Kaeleb,1,720,  720=
2000,B,Kaelem,1,720,  720=
2000,B,Kaelum,1,720,  720=
2000,B,Kaiden,1,720,  720=
2000,B,Kaidyn,1,720,  720=
2000,B,Kaifali,1,720,  720=
2000,B,Kailas,1,720,  720=
2000,B,Kais,1,720,  720=
2000,B,Kaisey,1,720,  720=
2000,B,Kaius,1,720,  720=
2000,B,Kalan,1,720,  720=
2000,B,Kalim,1,720,  720=
2000,B,Kalis,1,720,  720=
2000,B,Kalle,1,720,  720=
2000,B,Kalok,1,720,  720=
2000,B,Kameran,1,720,  720=
2000,B,Kar,1,720,  720=
2000,B,Karam-Allah,1,720,  720=
2000,B,Karan,1,720,  720=
2000,B,Karey,1,720,  720=
2000,B,Karim,1,720,  720=
2000,B,Karlouse,1,720,  720=
2000,B,Kasam,1,720,  720=
2000,B,Kashan,1,720,  720=
2000,B,Kashel,1,720,  720=
2000,B,Kashim,1,720,  720=
2000,B,Kasi,1,720,  720=
2000,B,Kasim,1,720,  720=
2000,B,Kaya,1,720,  720=
2000,B,Kayl,1,720,  720=
2000,B,Kayne,1,720,  720=
2000,B,Kazacham,1,720,  720=
2000,B,Kc,1,720,  720=
2000,B,Keane,1,720,  720=
2000,B,Keanu-Kane,1,720,  720=
2000,B,Kearin,1,720,  720=
2000,B,Keaton,1,720,  720=
2000,B,Keegen,1,720,  720=
2000,B,Keeley,1,720,  720=
2000,B,Keevan,1,720,  720=
2000,B,Keivan,1,720,  720=
2000,B,Kellan,1,720,  720=
2000,B,Kellen,1,720,  720=
2000,B,Kelman,1,720,  720=
2000,B,Ken,1,720,  720=
2000,B,Kenan,1,720,  720=
2000,B,Kennedy,1,720,  720=
2000,B,Kenzy,1,720,  720=
2000,B,Kesar,1,720,  720=
2000,B,Kesir,1,720,  720=
2000,B,Kess,1,720,  720=
2000,B,Keston,1,720,  720=
2000,B,Kheegan,1,720,  720=
2000,B,Khian,1,720,  720=
2000,B,Khurram,1,720,  720=
2000,B,Khushab,1,720,  720=
2000,B,Khy,1,720,  720=
2000,B,Kiel,1,720,  720=
2000,B,Kien,1,720,  720=
2000,B,Kienan,1,720,  720=
2000,B,Kierin,1,720,  720=
2000,B,Kieryn,1,720,  720=
2000,B,Kilean,1,720,  720=
2000,B,Killean,1,720,  720=
2000,B,Kiloh,1,720,  720=
2000,B,Kingsley,1,720,  720=
2000,B,Kiran,1,720,  720=
2000,B,Kit,1,720,  720=
2000,B,Kobe,1,720,  720=
2000,B,Kodi,1,720,  720=
2000,B,Koni,1,720,  720=
2000,B,Konrad,1,720,  720=
2000,B,Konstantinos,1,720,  720=
2000,B,Kori,1,720,  720=
2000,B,Kory,1,720,  720=
2000,B,Kraig,1,720,  720=
2000,B,Kree,1,720,  720=
2000,B,Krishan,1,720,  720=
2000,B,Kriss,1,720,  720=
2000,B,Kristan,1,720,  720=
2000,B,Kulraj,1,720,  720=
2000,B,Kynan,1,720,  720=
2000,B,Laith,1,720,  720=
2000,B,Lance,1,720,  720=
2000,B,Lang,1,720,  720=
2000,B,Lanyon,1,720,  720=
2000,B,Larson,1,720,  720=
2000,B,Latharn,1,720,  720=
2000,B,Lawrance,1,720,  720=
2000,B,Lawry,1,720,  720=
2000,B,Leeon,1,720,  720=
2000,B,Lei,1,720,  720=
2000,B,Leiam,1,720,  720=
2000,B,Leif,1,720,  720=
2000,B,Leightonjay,1,720,  720=
2000,B,Leonidas,1,720,  720=
2000,B,Leroy,1,720,  720=
2000,B,Les,1,720,  720=
2000,B,Leslie,1,720,  720=
2000,B,Levi-David,1,720,  720=
2000,B,Levis,1,720,  720=
2000,B,Lex,1,720,  720=
2000,B,Leyton,1,720,  720=
2000,B,Liall,1,720,  720=
2000,B,Liam-Jon,1,720,  720=
2000,B,Liath,1,720,  720=
2000,B,Lindsay,1,720,  720=
2000,B,Lino,1,720,  720=
2000,B,Linton,1,720,  720=
2000,B,Lior,1,720,  720=
2000,B,Lirilind,1,720,  720=
2000,B,Llewi,1,720,  720=
2000,B,Lochidh,1,720,  720=
2000,B,Lochlin,1,720,  720=
2000,B,Lorcan,1,720,  720=
2000,B,Lorenzo,1,720,  720=
2000,B,Loris,1,720,  720=
2000,B,Loughlan,1,720,  720=
2000,B,Loui,1,720,  720=
2000,B,Lowrie,1,720,  720=
2000,B,Loyd,1,720,  720=
2000,B,Lucas-Jai,1,720,  720=
2000,B,Luciano,1,720,  720=
2000,B,Ludovic,1,720,  720=
2000,B,Luka,1,720,  720=
2000,B,Luqmaan,1,720,  720=
2000,B,Lyell,1,720,  720=
2000,B,Macaulay,1,720,  720=
2000,B,Macauly,1,720,  720=
2000,B,Macgregor,1,720,  720=
2000,B,Mackenzie-J,1,720,  720=
2000,B,Macx,1,720,  720=
2000,B,Mahid,1,720,  720=
2000,B,Mahmoud,1,720,  720=
2000,B,Makki,1,720,  720=
2000,B,Makoto,1,720,  720=
2000,B,Malin,1,720,  720=
2000,B,Mamoon,1,720,  720=
2000,B,Man,1,720,  720=
2000,B,Manas,1,720,  720=
2000,B,Manpreet,1,720,  720=
2000,B,Marcello,1,720,  720=
2000,B,Marko,1,720,  720=
2000,B,Marlon,1,720,  720=
2000,B,Marty,1,720,  720=
2000,B,Mate,1,720,  720=
2000,B,Matias,1,720,  720=
2000,B,Matthias,1,720,  720=
2000,B,Mattie,1,720,  720=
2000,B,Mattis,1,720,  720=
2000,B,Maurice,1,720,  720=
2000,B,Maurizio,1,720,  720=
2000,B,Maxim,1,720,  720=
2000,B,Maximillian,1,720,  720=
2000,B,Mazin,1,720,  720=
2000,B,Mazlum,1,720,  720=
2000,B,Mccauley,1,720,  720=
2000,B,Melville,1,720,  720=
2000,B,Menno,1,720,  720=
2000,B,Mergim,1,720,  720=
2000,B,Merlin,1,720,  720=
2000,B,Mian,1,720,  720=
2000,B,Micah,1,720,  720=
2000,B,Micheil,1,720,  720=
2000,B,Miguel,1,720,  720=
2000,B,Mikael,1,720,  720=
2000,B,Mikail,1,720,  720=
2000,B,Mike,1,720,  720=
2000,B,Milen,1,720,  720=
2000,B,Milk,1,720,  720=
2000,B,Millar,1,720,  720=
2000,B,Moaad,1,720,  720=
2000,B,Moaavia,1,720,  720=
2000,B,Mohamad,1,720,  720=
2000,B,Mohammed-Ali,1,720,  720=
2000,B,Mohshin,1,720,  720=
2000,B,Moireach,1,720,  720=
2000,B,Mondo,1,720,  720=
2000,B,Monthir,1,720,  720=
2000,B,Morad,1,720,  720=
2000,B,Moreno,1,720,  720=
2000,B,Morgen,1,720,  720=
2000,B,Mosab,1,720,  720=
2000,B,Moses,1,720,  720=
2000,B,Moss,1,720,  720=
2000,B,Mubashir,1,720,  720=
2000,B,Mubin-Ul,1,720,  720=
2000,B,Mudassar,1,720,  720=
2000,B,Muhammad-Hassaan,1,720,  720=
2000,B,Muhaymin,1,720,  720=
2000,B,Mullaidh,1,720,  720=
2000,B,Mungo,1,720,  720=
2000,B,Munro,1,720,  720=
2000,B,Mure,1,720,  720=
2000,B,Murphy,1,720,  720=
2000,B,Murry,1,720,  720=
2000,B,Musa-Ab,1,720,  720=
2000,B,Mutakir,1,720,  720=
2000,B,Nabil,1,720,  720=
2000,B,Nadim,1,720,  720=
2000,B,Naeem,1,720,  720=
2000,B,Nafeel,1,720,  720=
2000,B,Naim,1,720,  720=
2000,B,Naithan,1,720,  720=
2000,B,Nasur,1,720,  720=
2000,B,Nathen,1,720,  720=
2000,B,Nathin,1,720,  720=
2000,B,Nayem,1,720,  720=
2000,B,Ned,1,720,  720=
2000,B,Neill,1,720,  720=
2000,B,Neilson,1,720,  720=
2000,B,Nial,1,720,  720=
2000,B,Nicas,1,720,  720=
2000,B,Nick,1,720,  720=
2000,B,Nickolas,1,720,  720=
2000,B,Nicola,1,720,  720=
2000,B,Niels,1,720,  720=
2000,B,Nikhil,1,720,  720=
2000,B,Niklas,1,720,  720=
2000,B,Nikolaus,1,720,  720=
2000,B,Nischal,1,720,  720=
2000,B,Nishant,1,720,  720=
2000,B,Niven,1,720,  720=
2000,B,Nolan,1,720,  720=
2000,B,Noman,1,720,  720=
2000,B,Noor,1,720,  720=
2000,B,Ntando,1,720,  720=
2000,B,Nye,1,720,  720=
2000,B,Nyle,1,720,  720=
2000,B,Odhran,1,720,  720=
2000,B,Odoyo,1,720,  720=
2000,B,Oisean,1,720,  720=
2000,B,Oishin,1,720,  720=
2000,B,Olisanwendu,1,720,  720=
2000,B,Oljay,1,720,  720=
2000,B,On,1,720,  720=
2000,B,Orhan,1,720,  720=
2000,B,Orin,1,720,  720=
2000,B,Oriol,1,720,  720=
2000,B,Orrin,1,720,  720=
2000,B,Osama-Bin,1,720,  720=
2000,B,Osborne,1,720,  720=
2000,B,Ossi,1,720,  720=
2000,B,Oswin,1,720,  720=
2000,B,Otto,1,720,  720=
2000,B,Owain,1,720,  720=
2000,B,Pacey,1,720,  720=
2000,B,Pak-Hang,1,720,  720=
2000,B,Panayiotis,1,720,  720=
2000,B,Paol,1,720,  720=
2000,B,Paramvir,1,720,  720=
2000,B,Patrik,1,720,  720=
2000,B,Peadar,1,720,  720=
2000,B,Pedro,1,720,  720=
2000,B,Peer,1,720,  720=
2000,B,Piers,1,720,  720=
2000,B,Pieter,1,720,  720=
2000,B,Pol,1,720,  720=
2000,B,Pranav,1,720,  720=
2000,B,Presley,1,720,  720=
2000,B,Pretam,1,720,  720=
2000,B,Pritmeraj,1,720,  720=
2000,B,Purav,1,720,  720=
2000,B,Qaasim,1,720,  720=
2000,B,Qaid,1,720,  720=
2000,B,Qais,1,720,  720=
2000,B,Qasem,1,720,  720=
